Source,Destination,Length,Anomaly,File
3232240675,4026531834,239,Normal,esp32_1.pcap
3232240687,3758096635,371,Normal,esp32_1.pcap
3232240687,3232240895,132,Normal,esp32_1.pcap
3232240687,3232240895,114,Normal,esp32_1.pcap
3232240696,3758096635,159,Normal,esp32_1.pcap
3232240663,3232240895,114,Normal,esp32_1.pcap
3232240691,3232240895,114,Normal,esp32_1.pcap
3232240683,3232240895,114,Normal,esp32_1.pcap
3232240683,3232240895,114,Normal,esp32_1.pcap
3232240687,3758096635,1466,Anomaly,esp32_1.pcap
3232240691,3232240895,114,Normal,esp32_1.pcap
3232240687,3232240895,114,Normal,esp32_1.pcap
3232240696,3758096635,159,Normal,esp32_1.pcap
3232240663,3232240895,114,Normal,esp32_1.pcap
3232240671,3232240895,114,Normal,esp32_1.pcap
3232240683,3232240895,114,Normal,esp32_1.pcap
3232240683,3232240895,114,Normal,esp32_1.pcap
3232240687,3758096635,1466,Anomaly,esp32_1.pcap
3232240693,3758096635,99,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,99,Normal,esp32_1.pcap
3232240663,3758096635,109,Normal,esp32_1.pcap
3232240693,3758096635,99,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240663,3758096635,109,Normal,esp32_1.pcap
3232240693,3232240895,114,Normal,esp32_1.pcap
3232240693,3758096635,99,Normal,esp32_1.pcap
3232240693,3758096635,99,Normal,esp32_1.pcap
3232240693,3758096635,99,Normal,esp32_1.pcap
3232240693,3758096635,99,Normal,esp32_1.pcap
3232240663,4026531834,189,Normal,esp32_1.pcap
